,SIM Time,Waiting Time,Waiting Car,Action,Reward
1570,1571.0,47.0,12,24,7
1571,1572.0,51.0,12,32,7
1572,1573.0,58.0,12,48,7
1573,1574.0,48.0,13,32,7
1574,1575.0,39.0,13,8,7
1575,1576.0,31.0,14,52,7
1576,1577.0,24.0,13,24,7
1577,1578.0,30.0,13,32,7
1578,1579.0,37.0,14,52,7
1579,1580.0,43.0,13,52,7
1580,1581.0,49.0,14,64,7
1581,1582.0,57.0,13,16,7
1582,1583.0,65.0,12,52,7
1583,1584.0,74.0,11,52,7
1584,1585.0,84.0,10,16,7
1585,1586.0,77.0,9,32,7
1586,1587.0,71.0,9,32,7
1587,1588.0,63.0,9,16,7
1588,1589.0,54.0,9,64,7
1589,1590.0,45.0,8,16,7
1590,1591.0,36.0,8,52,7
1591,1592.0,28.0,8,64,7
1592,1593.0,19.0,7,8,7
1593,1594.0,21.0,7,52,7
1594,1595.0,11.0,7,32,7
1595,1596.0,0.0,7,32,7
1596,1597.0,0.0,7,64,7
1597,1598.0,0.0,7,32,7
1598,1599.0,1.0,8,52,7
1599,1600.0,3.0,8,32,7
1600,1601.0,5.0,9,24,7
1601,1602.0,8.0,10,52,7
1602,1603.0,12.0,10,52,7
1603,1604.0,17.0,9,16,7
1604,1605.0,21.0,10,16,7
1605,1606.0,27.0,11,8,7
1606,1607.0,34.0,11,24,7
1607,1608.0,41.0,11,32,7
1608,1609.0,49.0,12,8,7
1609,1610.0,58.0,11,16,7
1610,1611.0,67.0,11,52,7
1611,1612.0,77.0,11,64,7
1612,1613.0,87.0,11,52,7
1613,1614.0,81.0,10,16,7
1614,1615.0,74.0,9,32,7
1615,1616.0,67.0,9,8,7
1616,1617.0,59.0,9,52,7
1617,1618.0,51.0,8,52,7
1618,1619.0,42.0,8,16,7
1619,1620.0,32.0,8,48,7
1620,1621.0,22.0,7,64,7
1621,1622.0,24.0,7,52,7
1622,1623.0,12.0,7,52,7
1623,1624.0,0.0,7,48,7
1624,1625.0,0.0,7,32,7
1625,1626.0,0.0,7,16,7
1626,1627.0,1.0,8,24,7
1627,1628.0,2.0,8,48,7
1628,1629.0,3.0,8,24,7
1629,1630.0,6.0,9,16,7
1630,1631.0,10.0,9,16,7
1631,1632.0,15.0,10,32,7
1632,1633.0,20.0,10,48,7
1633,1634.0,26.0,10,24,7
1634,1635.0,32.0,11,16,7
1635,1636.0,39.0,10,24,7
1636,1637.0,46.0,11,24,7
1637,1638.0,54.0,11,48,7
1638,1639.0,62.0,11,48,7
1639,1640.0,71.0,11,16,7
1640,1641.0,80.0,10,24,7
1641,1642.0,73.0,9,8,7
1642,1643.0,67.0,9,8,7
1643,1644.0,59.0,10,48,7
1644,1645.0,51.0,9,8,7
1645,1646.0,42.0,8,32,7
1646,1647.0,33.0,8,52,7
1647,1648.0,37.0,8,48,7
1648,1649.0,27.0,7,24,7
1649,1650.0,17.0,7,64,7
1650,1651.0,7.0,7,32,7
1651,1652.0,0.0,7,32,7
1652,1653.0,0.0,7,52,7
1653,1654.0,0.0,7,64,7
1654,1655.0,1.0,8,24,7
1655,1656.0,2.0,8,24,7
1656,1657.0,3.0,8,16,7
1657,1658.0,6.0,9,52,7
1658,1659.0,9.0,10,8,7
1659,1660.0,13.0,10,48,7
1660,1661.0,17.0,10,52,7
1661,1662.0,22.0,10,64,7
1662,1663.0,28.0,9,32,7
1663,1664.0,35.0,9,52,7
1664,1665.0,42.0,8,24,7
1665,1666.0,50.0,8,64,7
1666,1667.0,58.0,8,8,7
1667,1668.0,66.0,8,52,7
1668,1669.0,74.0,10,16,7
1669,1670.0,66.0,8,52,7
1670,1671.0,59.0,8,8,7
1671,1672.0,50.0,8,16,7
1672,1673.0,41.0,7,8,7
1673,1674.0,32.0,7,32,7
1674,1675.0,22.0,7,32,7
1675,1676.0,11.0,6,52,7
1676,1677.0,0.0,6,52,7
1677,1678.0,0.0,6,8,7
1678,1679.0,0.0,6,48,7
1679,1680.0,0.0,7,16,7
1680,1681.0,0.0,7,16,7
1681,1682.0,0.0,7,32,7
1682,1683.0,1.0,7,8,7
1683,1684.0,2.0,6,52,7
1684,1685.0,4.0,7,16,7
1685,1686.0,6.0,6,24,7
1686,1687.0,9.0,6,16,7
1687,1688.0,13.0,6,24,7
1688,1689.0,17.0,6,24,7
1689,1690.0,22.0,6,48,7
1690,1691.0,27.0,5,48,7
1691,1692.0,32.0,5,8,7
1692,1693.0,37.0,5,16,7
1693,1694.0,42.0,5,52,7
1694,1695.0,47.0,5,8,7
1695,1696.0,52.0,5,32,7
1696,1697.0,57.0,5,8,7
1697,1698.0,46.0,4,64,7
1698,1699.0,35.0,4,64,7
1699,1700.0,24.0,4,64,7
1700,1701.0,12.0,4,8,7
1701,1702.0,0.0,3,16,7
1702,1703.0,0.0,3,52,7
1703,1704.0,0.0,3,52,7
1704,1705.0,0.0,2,8,7
1705,1706.0,0.0,2,16,7
1706,1707.0,0.0,2,32,7
1707,1708.0,0.0,2,32,7
1708,1709.0,0.0,2,16,7
1709,1710.0,0.0,2,8,7
1710,1711.0,1.0,2,52,7
1711,1712.0,3.0,2,16,7
1712,1713.0,5.0,2,52,7
1713,1714.0,7.0,2,48,7
1714,1715.0,9.0,2,24,7
1715,1716.0,11.0,2,24,7
1716,1717.0,13.0,2,48,7
1717,1718.0,15.0,2,48,7
1718,1719.0,17.0,2,48,7
1719,1720.0,19.0,2,32,7
1720,1721.0,21.0,2,32,7
1721,1722.0,23.0,2,8,7
1722,1723.0,25.0,2,32,7
1723,1724.0,27.0,2,24,7
1724,1725.0,29.0,2,64,7
1725,1726.0,15.0,1,24,7
1726,1727.0,0.0,1,52,7
1727,1728.0,0.0,1,48,7
1728,1729.0,0.0,0,16,7
1729,1730.0,0.0,0,64,7
1730,1731.0,0.0,0,16,7
1731,1732.0,0.0,0,16,7
1732,1733.0,0.0,0,24,7
1733,1734.0,0.0,0,52,7
1734,1735.0,0.0,0,48,7
1735,1736.0,0.0,0,48,7
1736,1737.0,0.0,0,8,7
1737,1738.0,0.0,0,8,7
1738,1739.0,0.0,0,24,7
1739,1740.0,0.0,0,32,7
1740,1741.0,0.0,0,8,7
1741,1742.0,0.0,0,64,7
1742,1743.0,0.0,0,16,7
1743,1744.0,0.0,0,32,7
1744,1745.0,0.0,0,48,7
1745,1746.0,0.0,0,24,7
1746,1747.0,0.0,0,64,7
1747,1748.0,0.0,0,64,7
1748,1749.0,0.0,0,64,7
1749,1750.0,0.0,0,52,7
1750,1751.0,0.0,0,16,7
1751,1752.0,0.0,0,24,7
1752,1753.0,0.0,0,48,7
1753,1754.0,0.0,0,16,7
1754,1755.0,0.0,0,8,7
1755,1756.0,0.0,0,64,7
1756,1757.0,0.0,0,8,7
1757,1758.0,0.0,0,48,7
1758,1759.0,0.0,0,64,7
1759,1760.0,0.0,0,8,7
1760,1761.0,0.0,0,8,7
1761,1762.0,0.0,0,24,7
1762,1763.0,0.0,0,16,7
1763,1764.0,0.0,0,48,7
1764,1765.0,0.0,0,24,7
1765,1766.0,0.0,0,8,7
1766,1767.0,0.0,0,48,7
1767,1768.0,0.0,0,64,7
1768,1769.0,0.0,0,16,7
1769,1770.0,0.0,0,8,7
1770,1771.0,0.0,0,16,7
1771,1772.0,0.0,0,48,7
1772,1773.0,0.0,0,48,7
1773,1774.0,0.0,0,64,7
1774,1775.0,0.0,0,8,7
1775,1776.0,0.0,1,52,7
1776,1777.0,0.0,1,32,7
1777,1778.0,0.0,1,32,7
1778,1779.0,0.0,0,64,7
1779,1780.0,0.0,0,48,7
1780,1781.0,0.0,0,8,7
1781,1782.0,0.0,1,8,7
1782,1783.0,0.0,1,32,7
1783,1784.0,0.0,1,52,7
1784,1785.0,0.0,1,64,7
1785,1786.0,0.0,0,16,7
1786,1787.0,0.0,0,24,7
1787,1788.0,0.0,0,64,7
1788,1789.0,0.0,0,64,7
1789,1790.0,0.0,0,48,7
1790,1791.0,0.0,0,8,7
1791,1792.0,0.0,0,64,7
1792,1793.0,0.0,0,24,7
1793,1794.0,0.0,0,32,7
1794,1795.0,0.0,0,24,7
1795,1796.0,0.0,0,64,7
1796,1797.0,0.0,0,48,7
1797,1798.0,0.0,0,52,7
1798,1799.0,0.0,0,48,7
1799,1800.0,0.0,0,52,7
1800,1801.0,0.0,0,8,7
1801,1802.0,0.0,0,48,7
1802,1803.0,0.0,0,52,7
1803,1804.0,0.0,0,8,7
1804,1805.0,0.0,0,8,7
1805,1806.0,0.0,0,32,7
1806,1807.0,0.0,0,8,7
1807,1808.0,0.0,0,32,7
1808,1809.0,0.0,0,16,7
1809,1810.0,0.0,0,24,7
1810,1811.0,0.0,0,16,7
1811,1812.0,0.0,0,64,7
1812,1813.0,0.0,0,8,7
1813,1814.0,0.0,0,64,7
1814,1815.0,0.0,0,64,7
1815,1816.0,0.0,0,32,7
1816,1817.0,0.0,0,48,7
1817,1818.0,0.0,0,16,7
