,SIM Time,Waiting Time,Waiting Car,Action,Reward
1191,1192.0,"(71.0, 15)",15,8,10
1192,1193.0,"(68.0, 16)",16,32,10
1193,1194.0,"(74.0, 14)",14,24,10
1194,1195.0,"(81.0, 15)",15,64,10
1195,1196.0,"(88.0, 17)",17,48,10
1196,1197.0,"(95.0, 14)",14,64,10
1197,1198.0,"(102.0, 15)",15,64,10
1198,1199.0,"(110.0, 15)",15,32,10
1199,1200.0,"(118.0, 16)",16,52,10
1200,1201.0,"(126.0, 16)",16,52,10
1201,1202.0,"(135.0, 14)",14,48,10
1202,1203.0,"(144.0, 15)",15,32,10
1203,1204.0,"(153.0, 16)",16,64,10
1204,1205.0,"(163.0, 16)",16,48,10
1205,1206.0,"(173.0, 16)",16,48,10
1206,1207.0,"(183.0, 16)",16,8,10
1207,1208.0,"(193.0, 16)",16,16,10
1208,1209.0,"(203.0, 15)",15,52,5
1209,1210.0,"(213.0, 15)",15,52,5
1210,1211.0,"(223.0, 16)",16,8,5
1211,1212.0,"(233.0, 16)",16,32,5
1212,1213.0,"(243.0, 15)",15,16,5
1213,1214.0,"(253.0, 16)",16,32,5
1214,1215.0,"(263.0, 15)",15,32,5
1215,1216.0,"(273.0, 14)",14,64,5
1216,1217.0,"(283.0, 14)",14,16,5
1217,1218.0,"(293.0, 14)",14,32,5
1218,1219.0,"(303.0, 13)",13,8,5
1219,1220.0,"(313.0, 14)",14,16,5
1220,1221.0,"(323.0, 15)",15,64,5
1221,1222.0,"(281.0, 13)",13,52,5
1222,1223.0,"(242.0, 13)",13,52,5
1223,1224.0,"(206.0, 14)",14,52,5
1224,1225.0,"(171.0, 15)",15,16,10
1225,1226.0,"(142.0, 14)",14,32,10
1226,1227.0,"(114.0, 14)",14,8,10
1227,1228.0,"(121.0, 13)",13,16,10
1228,1229.0,"(93.0, 12)",12,8,10
1229,1230.0,"(67.0, 13)",13,48,10
1230,1231.0,"(43.0, 12)",12,16,10
1231,1232.0,"(20.0, 12)",12,52,10
1232,1233.0,"(25.0, 11)",11,52,10
1233,1234.0,"(30.0, 13)",13,16,10
1234,1235.0,"(36.0, 14)",14,24,10
1235,1236.0,"(42.0, 14)",14,8,10
1236,1237.0,"(48.0, 15)",15,16,10
1237,1238.0,"(54.0, 14)",14,48,10
1238,1239.0,"(61.0, 13)",13,64,10
1239,1240.0,"(68.0, 13)",13,48,10
1240,1241.0,"(75.0, 13)",13,8,10
1241,1242.0,"(82.0, 13)",13,52,10
1242,1243.0,"(89.0, 12)",12,8,10
1243,1244.0,"(74.0, 12)",12,24,10
1244,1245.0,"(72.0, 12)",12,24,10
1245,1246.0,"(76.0, 12)",12,24,10
1246,1247.0,"(80.0, 11)",11,64,10
1247,1248.0,"(84.0, 12)",12,16,10
1248,1249.0,"(89.0, 11)",11,8,10
1249,1250.0,"(95.0, 10)",10,16,10
1250,1251.0,"(101.0, 10)",10,32,10
1251,1252.0,"(107.0, 10)",10,48,10
1252,1253.0,"(113.0, 10)",10,64,10
1253,1254.0,"(120.0, 9)",9,24,10
1254,1255.0,"(127.0, 10)",10,16,10
1255,1256.0,"(134.0, 10)",10,16,10
1256,1257.0,"(141.0, 10)",10,24,10
1257,1258.0,"(148.0, 9)",9,48,10
1258,1259.0,"(155.0, 9)",9,16,10
1259,1260.0,"(162.0, 10)",10,48,10
1260,1261.0,"(169.0, 9)",9,24,10
1261,1262.0,"(176.0, 9)",9,32,10
1262,1263.0,"(183.0, 10)",10,52,10
1263,1264.0,"(190.0, 9)",9,64,10
1264,1265.0,"(197.0, 9)",9,48,10
1265,1266.0,"(204.0, 9)",9,16,5
1266,1267.0,"(211.0, 9)",9,64,5
1267,1268.0,"(218.0, 10)",10,64,5
1268,1269.0,"(225.0, 9)",9,24,5
1269,1270.0,"(232.0, 9)",9,64,5
1270,1271.0,"(239.0, 10)",10,8,5
1271,1272.0,"(66.0, 10)",10,24,10
1272,1273.0,"(45.0, 8)",8,48,10
1273,1274.0,"(21.0, 9)",9,8,10
1274,1275.0,"(0.0, 9)",9,24,10
1275,1276.0,"(0.0, 9)",9,24,10
1276,1277.0,"(0.0, 9)",9,8,10
1277,1278.0,"(0.0, 9)",9,24,10
1278,1279.0,"(1.0, 9)",9,32,10
1279,1280.0,"(2.0, 8)",8,52,10
1280,1281.0,"(0.0, 8)",8,52,10
1281,1282.0,"(0.0, 8)",8,16,10
1282,1283.0,"(0.0, 7)",7,8,10
1283,1284.0,"(0.0, 8)",8,64,10
1284,1285.0,"(0.0, 8)",8,32,10
1285,1286.0,"(0.0, 7)",7,8,10
1286,1287.0,"(0.0, 8)",8,52,10
1287,1288.0,"(0.0, 8)",8,32,10
1288,1289.0,"(0.0, 8)",8,48,10
1289,1290.0,"(0.0, 8)",8,48,10
1290,1291.0,"(0.0, 9)",9,52,10
1291,1292.0,"(1.0, 9)",9,32,10
1292,1293.0,"(2.0, 7)",7,32,10
1293,1294.0,"(3.0, 8)",8,32,10
1294,1295.0,"(4.0, 10)",10,16,10
1295,1296.0,"(5.0, 10)",10,52,10
1296,1297.0,"(6.0, 9)",9,32,10
1297,1298.0,"(7.0, 9)",9,52,10
1298,1299.0,"(8.0, 9)",9,32,10
1299,1300.0,"(10.0, 10)",10,64,10
1300,1301.0,"(12.0, 9)",9,52,10
1301,1302.0,"(14.0, 7)",7,16,10
1302,1303.0,"(16.0, 8)",8,32,10
1303,1304.0,"(18.0, 8)",8,8,10
1304,1305.0,"(20.0, 8)",8,16,10
1305,1306.0,"(22.0, 7)",7,24,10
1306,1307.0,"(24.0, 6)",6,8,10
1307,1308.0,"(26.0, 6)",6,8,10
1308,1309.0,"(28.0, 7)",7,48,10
1309,1310.0,"(30.0, 7)",7,32,10
1310,1311.0,"(33.0, 8)",8,64,10
1311,1312.0,"(38.0, 7)",7,32,10
1312,1313.0,"(43.0, 7)",7,8,10
1313,1314.0,"(48.0, 8)",8,52,10
1314,1315.0,"(54.0, 8)",8,24,10
1315,1316.0,"(60.0, 8)",8,64,10
1316,1317.0,"(66.0, 9)",9,64,10
1317,1318.0,"(73.0, 9)",9,32,10
1318,1319.0,"(80.0, 10)",10,32,10
1319,1320.0,"(87.0, 10)",10,32,10
1320,1321.0,"(95.0, 10)",10,48,10
1321,1322.0,"(103.0, 10)",10,52,10
1322,1323.0,"(111.0, 10)",10,64,10
1323,1324.0,"(119.0, 10)",10,24,10
1324,1325.0,"(127.0, 10)",10,32,10
1325,1326.0,"(135.0, 10)",10,64,10
1326,1327.0,"(144.0, 11)",11,32,10
1327,1328.0,"(154.0, 11)",11,52,10
1328,1329.0,"(164.0, 11)",11,48,10
1329,1330.0,"(174.0, 12)",12,24,10
1330,1331.0,"(184.0, 13)",13,24,10
1331,1332.0,"(194.0, 13)",13,48,10
1332,1333.0,"(204.0, 14)",14,64,5
1333,1334.0,"(215.0, 13)",13,52,5
1334,1335.0,"(226.0, 13)",13,24,5
1335,1336.0,"(237.0, 13)",13,16,5
1336,1337.0,"(248.0, 12)",12,48,5
1337,1338.0,"(173.0, 11)",11,8,10
1338,1339.0,"(141.0, 11)",11,8,10
1339,1340.0,"(119.0, 11)",11,32,10
1340,1341.0,"(95.0, 11)",11,32,10
1341,1342.0,"(72.0, 8)",8,32,10
1342,1343.0,"(50.0, 8)",8,48,10
1343,1344.0,"(29.0, 8)",8,16,10
1344,1345.0,"(12.0, 6)",6,32,10
1345,1346.0,"(0.0, 6)",6,48,10
1346,1347.0,"(0.0, 5)",5,48,10
1347,1348.0,"(0.0, 5)",5,16,10
1348,1349.0,"(0.0, 6)",6,16,10
1349,1350.0,"(0.0, 5)",5,8,10
1350,1351.0,"(0.0, 5)",5,64,10
1351,1352.0,"(0.0, 4)",4,48,10
1352,1353.0,"(0.0, 5)",5,8,10
1353,1354.0,"(0.0, 4)",4,24,10
1354,1355.0,"(0.0, 3)",3,48,10
1355,1356.0,"(0.0, 3)",3,16,10
1356,1357.0,"(0.0, 3)",3,48,10
1357,1358.0,"(0.0, 3)",3,48,10
1358,1359.0,"(0.0, 3)",3,64,10
1359,1360.0,"(0.0, 3)",3,64,10
1360,1361.0,"(0.0, 3)",3,24,10
1361,1362.0,"(0.0, 3)",3,64,10
1362,1363.0,"(0.0, 2)",2,8,10
1363,1364.0,"(0.0, 2)",2,48,10
1364,1365.0,"(0.0, 2)",2,52,10
1365,1366.0,"(0.0, 1)",1,16,10
1366,1367.0,"(0.0, 1)",1,52,10
1367,1368.0,"(0.0, 1)",1,48,10
1368,1369.0,"(0, 0)",0,64,10
1369,1370.0,"(0, 0)",0,64,10
1370,1371.0,"(0, 0)",0,8,10
1371,1372.0,"(0, 0)",0,52,10
1372,1373.0,"(0, 0)",0,8,10
1373,1374.0,"(0, 0)",0,52,10
1374,1375.0,"(0, 0)",0,16,10
1375,1376.0,"(0, 0)",0,24,10
1376,1377.0,"(0, 0)",0,8,10
1377,1378.0,"(0, 0)",0,48,10
1378,1379.0,"(0, 0)",0,64,10
1379,1380.0,"(0, 0)",0,16,10
1380,1381.0,"(0, 0)",0,24,10
1381,1382.0,"(0, 0)",0,48,10
1382,1383.0,"(0, 0)",0,48,10
1383,1384.0,"(0, 0)",0,24,10
1384,1385.0,"(0, 0)",0,48,10
1385,1386.0,"(0, 0)",0,32,10
1386,1387.0,"(0, 0)",0,16,10
1387,1388.0,"(0, 0)",0,32,10
1388,1389.0,"(0, 0)",0,16,10
1389,1390.0,"(0, 0)",0,8,10
1390,1391.0,"(0, 0)",0,48,10
1391,1392.0,"(0, 0)",0,24,10
1392,1393.0,"(0, 0)",0,32,10
1393,1394.0,"(0, 0)",0,48,10
1394,1395.0,"(0, 0)",0,16,10
1395,1396.0,"(0, 0)",0,32,10
1396,1397.0,"(0.0, 1)",1,24,10
1397,1398.0,"(0.0, 1)",1,16,10
1398,1399.0,"(0.0, 1)",1,32,10
1399,1400.0,"(0.0, 1)",1,16,10
1400,1401.0,"(0, 0)",0,48,10
1401,1402.0,"(0, 0)",0,8,10
1402,1403.0,"(0, 0)",0,32,10
1403,1404.0,"(0, 0)",0,8,10
1404,1405.0,"(0, 0)",0,8,10
1405,1406.0,"(0, 0)",0,32,10
1406,1407.0,"(0, 0)",0,52,10
1407,1408.0,"(0, 0)",0,24,10
1408,1409.0,"(0, 0)",0,32,10
1409,1410.0,"(0, 0)",0,8,10
1410,1411.0,"(0, 0)",0,8,10
1411,1412.0,"(0, 0)",0,52,10
1412,1413.0,"(0, 0)",0,48,10
1413,1414.0,"(0, 0)",0,64,10
1414,1415.0,"(0, 0)",0,16,10
1415,1416.0,"(0, 0)",0,64,10
1416,1417.0,"(0, 0)",0,64,10
1417,1418.0,"(0, 0)",0,32,10
1418,1419.0,"(0, 0)",0,8,10
1419,1420.0,"(0, 0)",0,24,10
1420,1421.0,"(0, 0)",0,8,10
1421,1422.0,"(0, 0)",0,16,10
1422,1423.0,"(0, 0)",0,24,10
1423,1424.0,"(0, 0)",0,64,10
1424,1425.0,"(0, 0)",0,24,10
1425,1426.0,"(0, 0)",0,48,10
1426,1427.0,"(0, 0)",0,8,10
1427,1428.0,"(0, 0)",0,16,10
1428,1429.0,"(0, 0)",0,16,10
1429,1430.0,"(0, 0)",0,64,10
1430,1431.0,"(0, 0)",0,32,10
1431,1432.0,"(0.0, 1)",1,52,10
1432,1433.0,"(0, 0)",0,24,10
1433,1434.0,"(0, 0)",0,64,10
1434,1435.0,"(0, 0)",0,24,10
1435,1436.0,"(0, 0)",0,52,10
1436,1437.0,"(0.0, 2)",2,64,10
1437,1438.0,"(0.0, 1)",1,24,10
1438,1439.0,"(0.0, 1)",1,48,10
1439,1440.0,"(0.0, 1)",1,32,10
1440,1441.0,"(0, 0)",0,64,10
1441,1442.0,"(0, 0)",0,52,10
1442,1443.0,"(0, 0)",0,64,10
1443,1444.0,"(0, 0)",0,64,10
1444,1445.0,"(0, 0)",0,24,10
1445,1446.0,"(0, 0)",0,52,10
1446,1447.0,"(0, 0)",0,52,10
1447,1448.0,"(0, 0)",0,32,10
1448,1449.0,"(0, 0)",0,32,10
1449,1450.0,"(0, 0)",0,32,10
1450,1451.0,"(0, 0)",0,32,10
1451,1452.0,"(0, 0)",0,16,10
1452,1453.0,"(0, 0)",0,32,10
1453,1454.0,"(0, 0)",0,16,10
1454,1455.0,"(0, 0)",0,32,10
1455,1456.0,"(0, 0)",0,16,10
1456,1457.0,"(0, 0)",0,32,10
1457,1458.0,"(0, 0)",0,16,10
1458,1459.0,"(0, 0)",0,24,10
1459,1460.0,"(0, 0)",0,24,10
1460,1461.0,"(0, 0)",0,8,10
1461,1462.0,"(0, 0)",0,48,10
1462,1463.0,"(0, 0)",0,16,10
1463,1464.0,"(0, 0)",0,32,10
1464,1465.0,"(0, 0)",0,24,10
1465,1466.0,"(0, 0)",0,64,10
1466,1467.0,"(0, 0)",0,8,10
1467,1468.0,"(0, 0)",0,16,10
1468,1469.0,"(0, 0)",0,32,10
1469,1470.0,"(0, 0)",0,64,10
1470,1471.0,"(0, 0)",0,8,10
1471,1472.0,"(0, 0)",0,64,10
1472,1473.0,"(0, 0)",0,48,10
1473,1474.0,"(0, 0)",0,8,10
1474,1475.0,"(0, 0)",0,32,10
1475,1476.0,"(0, 0)",0,16,10
1476,1477.0,"(0, 0)",0,52,10
1477,1478.0,"(0, 0)",0,64,10
1478,1479.0,"(0, 0)",0,52,10
1479,1480.0,"(0, 0)",0,52,10
1480,1481.0,"(0, 0)",0,16,10
1481,1482.0,"(0, 0)",0,48,10
1482,1483.0,"(0, 0)",0,32,10
1483,1484.0,"(0, 0)",0,48,10
1484,1485.0,"(0, 0)",0,48,10
1485,1486.0,"(0, 0)",0,48,10
1486,1487.0,"(0, 0)",0,48,10
1487,1488.0,"(0, 0)",0,64,10
1488,1489.0,"(0, 0)",0,64,10
1489,1490.0,"(0, 0)",0,16,10
1490,1491.0,"(0, 0)",0,24,10
1491,1492.0,"(0, 0)",0,52,10
1492,1493.0,"(0, 0)",0,24,10
1493,1494.0,"(0, 0)",0,8,10
