,SIM Time,Waiting Time,Waiting Car,Action,Reward
653,654,4056.0,28,[8],-9
654,655,4083.0,28,[48],-9
655,656,4110.0,28,[64],-9
656,657,4137.0,28,[8],-9
657,658,4164.0,28,[24],-9
658,659,4191.0,27,[16],-9
659,660,4218.0,28,[8],-9
660,661,4245.0,28,[16],-9
661,662,4272.0,28,[52],-9
662,663,4299.0,28,[32],-9
663,664,4326.0,29,[32],-9
664,665,4353.0,28,[48],-9
665,666,4380.0,28,[48],-9
666,667,4407.0,29,[64],-9
667,668,4434.0,29,[8],-9
668,669,4462.0,29,[16],-9
669,670,4490.0,29,[48],-9
670,671,4518.0,29,[64],-9
671,672,4546.0,30,[24],-9
672,673,4574.0,30,[52],-9
673,674,4603.0,30,[8],-9
674,675,4632.0,30,[52],-9
675,676,4661.0,30,[64],-9
676,677,4690.0,29,[16],-9
677,678,4719.0,29,[32],-9
678,679,4748.0,30,[8],-9
679,680,4777.0,30,[16],-9
680,681,4806.0,30,[52],-9
681,682,4835.0,30,[16],-9
682,683,4864.0,30,[24],-9
683,684,4627.0,30,[64],-9
684,685,4389.0,28,[48],-9
685,686,4150.0,28,[24],-9
686,687,3912.0,28,[52],-9
687,688,3693.0,27,[8],-9
688,689,3477.0,27,[52],-9
689,690,3276.0,25,[48],-9
690,691,3075.0,25,[32],-9
691,692,2920.0,25,[16],-9
692,693,2880.0,25,[52],-9
693,694,2897.0,25,[64],-9
694,695,2914.0,25,[48],-9
695,696,2932.0,24,[32],-9
696,697,2950.0,24,[24],-9
697,698,2969.0,25,[16],-9
698,699,2989.0,25,[32],-9
699,700,3010.0,26,[48],-9
700,701,3031.0,28,[52],-9
701,702,3052.0,28,[16],-9
702,703,3074.0,27,[32],-9
703,704,3097.0,28,[16],-9
704,705,3121.0,28,[16],-9
705,706,3146.0,28,[48],-9
706,707,3171.0,28,[24],-9
707,708,3197.0,27,[8],-9
708,709,3223.0,27,[52],-9
709,710,3234.0,27,[24],-9
710,711,3245.0,28,[16],-9
711,712,3255.0,27,[8],-9
712,713,3264.0,27,[8],-9
713,714,3274.0,27,[48],-9
714,715,3284.0,26,[32],-9
715,716,3293.0,27,[24],-9
716,717,3301.0,27,[24],-9
717,718,3321.0,28,[64],-9
718,719,3329.0,27,[16],-9
719,720,3348.0,27,[32],-9
720,721,3367.0,27,[64],-9
721,722,3386.0,27,[16],-9
722,723,3405.0,27,[48],-9
723,724,3424.0,26,[16],-9
724,725,3443.0,26,[48],-9
725,726,3462.0,26,[64],-9
726,727,3481.0,26,[64],-9
727,728,3500.0,26,[16],-9
728,729,3519.0,26,[52],-9
729,730,3238.0,26,[16],-9
730,731,2957.0,26,[16],-9
731,732,2659.0,26,[64],-9
732,733,2360.0,26,[64],-9
733,734,2077.0,26,[64],-9
734,735,1794.0,26,[64],-9
735,736,1512.0,26,[48],-9
736,737,1524.0,26,[32],-9
737,738,1239.0,26,[32],-9
738,739,956.0,27,[16],-9
739,740,672.0,26,[32],-9
740,741,686.0,26,[16],-9
741,742,700.0,25,[8],-9
742,743,716.0,26,[16],-9
743,744,734.0,28,[24],-9
744,745,753.0,28,[52],-9
745,746,774.0,28,[48],-9
746,747,797.0,28,[8],-9
747,748,821.0,27,[24],-9
748,749,845.0,28,[48],-9
749,750,869.0,28,[8],-9
750,751,894.0,27,[64],-9
751,752,920.0,28,[48],-9
752,753,947.0,28,[32],-9
753,754,953.0,28,[24],-9
754,755,959.0,28,[24],-9
755,756,965.0,28,[32],-9
756,757,970.0,27,[16],-9
757,758,975.0,27,[24],-9
758,759,981.0,27,[32],-9
759,760,987.0,27,[24],-9
760,761,993.0,27,[16],-9
761,762,1016.0,27,[32],-9
762,763,1021.0,27,[24],-9
763,764,1026.0,27,[64],-9
764,765,1049.0,27,[52],-9
765,766,1072.0,27,[8],-9
766,767,1096.0,27,[64],-9
767,768,1121.0,27,[48],-9
768,769,1144.0,27,[24],-9
769,770,1169.0,27,[16],-9
770,771,1195.0,27,[52],-9
771,772,1222.0,27,[32],-9
772,773,1234.0,27,[48],-9
773,774,1245.0,27,[52],-9
774,775,1255.0,26,[32],-9
775,776,1264.0,26,[64],-9
776,777,1274.0,26,[64],-9
777,778,1282.0,27,[52],-9
778,779,1290.0,27,[16],-9
779,780,1299.0,27,[32],-9
780,781,1308.0,27,[52],-9
781,782,1327.0,27,[32],-9
782,783,1335.0,27,[48],-9
783,784,1354.0,26,[32],-9
784,785,1374.0,26,[32],-9
785,786,1395.0,26,[52],-9
786,787,1417.0,26,[16],-9
787,788,1440.0,26,[52],-9
788,789,1463.0,26,[8],-9
789,790,1487.0,26,[48],-9
790,791,1511.0,26,[52],-9
791,792,1535.0,26,[24],-9
792,793,1560.0,26,[32],-9
793,794,1586.0,26,[48],-9
794,795,1612.0,26,[24],-9
795,796,1638.0,26,[16],-9
796,797,1664.0,26,[64],-9
797,798,1672.0,27,[16],-9
798,799,1523.0,27,[16],-9
799,800,1373.0,27,[16],-9
800,801,1222.0,24,[52],-9
801,802,1070.0,24,[48],-9
802,803,1071.0,24,[8],-9
803,804,916.0,24,[64],-9
804,805,776.0,23,[48],-9
805,806,620.0,22,[24],-9
806,807,617.0,22,[52],-9
807,808,627.0,21,[52],-9
808,809,637.0,22,[64],-9
809,810,647.0,23,[8],-9
810,811,657.0,22,[32],-9
811,812,667.0,23,[64],-9
812,813,677.0,23,[52],-9
813,814,687.0,23,[8],-9
814,815,697.0,23,[8],-9
815,816,707.0,23,[64],-9
816,817,717.0,24,[24],-9
817,818,727.0,23,[24],-9
818,819,738.0,23,[52],-9
819,820,749.0,23,[32],-9
820,821,761.0,24,[32],-9
821,822,773.0,25,[8],-9
822,823,786.0,25,[8],-9
823,824,800.0,26,[48],-9
824,825,816.0,26,[8],-9
825,826,832.0,26,[32],-9
826,827,850.0,26,[48],-9
827,828,869.0,26,[8],-9
828,829,889.0,26,[8],-9
829,830,910.0,26,[16],-9
830,831,933.0,26,[8],-9
831,832,958.0,26,[32],-9
832,833,984.0,26,[16],-9
833,834,1010.0,27,[16],-9
834,835,1036.0,27,[52],-9
835,836,1062.0,26,[52],-9
836,837,1088.0,26,[52],-9
837,838,1114.0,27,[8],-9
838,839,1140.0,27,[16],-9
839,840,1166.0,26,[8],-9
840,841,1192.0,26,[8],-9
841,842,1194.0,27,[16],-9
842,843,1196.0,27,[32],-9
843,844,1198.0,25,[16],-9
844,845,1200.0,25,[24],-9
845,846,1222.0,25,[48],-9
846,847,1223.0,24,[48],-9
847,848,1223.0,24,[24],-9
848,849,1223.0,23,[32],-9
849,850,1222.0,23,[48],-9
850,851,1220.0,22,[8],-9
851,852,1237.0,22,[64],-9
852,853,1254.0,22,[32],-9
853,854,1271.0,22,[64],-9
854,855,1288.0,22,[32],-9
855,856,1305.0,22,[48],-9
856,857,1322.0,22,[32],-9
857,858,1339.0,22,[52],-9
858,859,1356.0,21,[48],-9
859,860,1373.0,22,[48],-9
860,861,1390.0,22,[8],-9
861,862,1407.0,23,[24],-9
862,863,1424.0,23,[52],-9
863,864,1441.0,24,[32],-9
864,865,1458.0,24,[16],-9
865,866,1476.0,24,[32],-9
866,867,1495.0,25,[24],-9
867,868,1514.0,25,[8],-9
868,869,1534.0,25,[64],-9
869,870,1554.0,26,[24],-9
870,871,1575.0,26,[64],-9
871,872,1596.0,26,[32],-9
