,Time,Wate,Action,Reward
877,878,2114.0,[64],2114.0
878,879,2128.0,[48],2128.0
879,880,2149.0,[52],2149.0
880,881,2161.0,[32],2161.0
881,882,2172.0,[64],2172.0
882,883,2183.0,[24],2183.0
883,884,2193.0,[52],2193.0
884,885,2210.0,[24],2210.0
885,886,2227.0,[24],2227.0
886,887,2244.0,[52],2244.0
887,888,2262.0,[52],2262.0
888,889,2280.0,[16],2280.0
889,890,2300.0,[24],2300.0
890,891,2320.0,[48],2320.0
891,892,2340.0,[52],2340.0
892,893,2360.0,[24],2360.0
893,894,2382.0,[32],2382.0
894,895,2404.0,[48],2404.0
895,896,2427.0,[24],2427.0
896,897,2451.0,[52],2451.0
897,898,2475.0,[8],2475.0
898,899,2500.0,[32],2500.0
899,900,2526.0,[16],2526.0
900,901,2552.0,[8],2552.0
901,902,2563.0,[52],2563.0
902,903,2574.0,[8],2574.0
903,904,2583.0,[48],2583.0
904,905,2594.0,[16],2594.0
905,906,2603.0,[48],2603.0
906,907,2612.0,[8],2612.0
907,908,2620.0,[32],2620.0
908,909,2628.0,[48],2628.0
909,910,2635.0,[8],2635.0
910,911,2652.0,[24],2652.0
911,912,2669.0,[16],2669.0
912,913,2686.0,[48],2686.0
913,914,2703.0,[16],2703.0
914,915,2720.0,[64],2720.0
915,916,2738.0,[52],2738.0
916,917,2756.0,[32],2756.0
917,918,2775.0,[52],2775.0
918,919,2795.0,[64],2795.0
919,920,2816.0,[48],2816.0
920,921,2838.0,[24],2838.0
921,922,2858.0,[64],2858.0
922,923,2880.0,[32],2880.0
923,924,2903.0,[16],2903.0
924,925,2927.0,[64],2927.0
925,926,2952.0,[48],2952.0
926,927,2977.0,[16],2977.0
927,928,3002.0,[48],3002.0
928,929,3028.0,[8],3028.0
929,930,3039.0,[48],3039.0
930,931,3050.0,[32],3050.0
931,932,3060.0,[16],3060.0
932,933,3069.0,[16],3069.0
933,934,3079.0,[8],3079.0
934,935,3088.0,[32],3088.0
935,936,3096.0,[16],3096.0
936,937,3115.0,[8],3115.0
937,938,3121.0,[48],3121.0
938,939,3128.0,[64],3128.0
939,940,3145.0,[64],3145.0
940,941,3162.0,[8],3162.0
941,942,3179.0,[16],3179.0
942,943,3196.0,[24],3196.0
943,944,3214.0,[8],3214.0
944,945,3233.0,[32],3233.0
945,946,3252.0,[32],3252.0
946,947,3271.0,[52],3271.0
947,948,3291.0,[48],3291.0
948,949,3312.0,[24],3312.0
949,950,3334.0,[52],3334.0
950,951,3357.0,[64],3357.0
951,952,3381.0,[52],3381.0
952,953,3405.0,[52],3405.0
953,954,3429.0,[64],3429.0
954,955,3454.0,[8],3454.0
955,956,3480.0,[24],3480.0
956,957,3506.0,[52],3506.0
957,958,3517.0,[32],3517.0
958,959,3527.0,[24],3527.0
959,960,3538.0,[32],3538.0
960,961,3548.0,[16],3548.0
961,962,3570.0,[24],3570.0
962,963,3578.0,[64],3578.0
963,964,3585.0,[8],3585.0
964,965,3591.0,[24],3591.0
965,966,3598.0,[24],3598.0
966,967,3604.0,[24],3604.0
967,968,3621.0,[24],3621.0
968,969,3638.0,[16],3638.0
969,970,3656.0,[24],3656.0
970,971,3674.0,[52],3674.0
971,972,3692.0,[48],3692.0
972,973,3712.0,[52],3712.0
973,974,3732.0,[52],3732.0
974,975,3752.0,[64],3752.0
975,976,3773.0,[24],3773.0
976,977,3795.0,[52],3795.0
977,978,3817.0,[24],3817.0
978,979,3839.0,[8],3839.0
979,980,3863.0,[52],3863.0
980,981,3887.0,[24],3887.0
981,982,3912.0,[16],3912.0
982,983,3937.0,[64],3937.0
983,984,3963.0,[52],3963.0
984,985,3989.0,[48],3989.0
985,986,3998.0,[24],3998.0
986,987,4008.0,[8],4008.0
987,988,4016.0,[16],4016.0
988,989,4039.0,[48],4039.0
989,990,4047.0,[48],4047.0
990,991,4054.0,[64],4054.0
991,992,4062.0,[24],4062.0
992,993,4068.0,[52],4068.0
993,994,4074.0,[64],4074.0
994,995,3781.0,[48],3781.0
995,996,3498.0,[8],3498.0
996,997,3214.0,[64],3214.0
997,998,2930.0,[24],2930.0
998,999,2645.0,[48],2645.0
999,1000,2658.0,[48],2658.0
1000,1001,2373.0,[64],2373.0
1001,1002,2089.0,[32],2089.0
1002,1003,1805.0,[64],1805.0
1003,1004,1522.0,[24],1522.0
1004,1005,1239.0,[48],1239.0
1005,1006,1253.0,[8],1253.0
1006,1007,1268.0,[16],1268.0
1007,1008,1284.0,[16],1284.0
1008,1009,1302.0,[16],1302.0
1009,1010,1322.0,[8],1322.0
1010,1011,1344.0,[32],1344.0
1011,1012,1367.0,[32],1367.0
1012,1013,1390.0,[24],1390.0
1013,1014,1399.0,[52],1399.0
1014,1015,1408.0,[32],1408.0
1015,1016,1418.0,[52],1418.0
1016,1017,1428.0,[24],1428.0
1017,1018,1440.0,[52],1440.0
